min-max-tictactoe-coord th1 13437 -> 13437
min-max-tictactoe-coord th2 6658 -> 6658
min-max-tictactoe-coord th4 3411 -> 3411
min-max-tictactoe-coord th6 2400 -> 2400
min-max-tictactoe-coord th8 1722 -> 1722
min-max-tictactoe-coord th10 1489 -> 1489
min-max-tictactoe-coord th12 1213 -> 1213
min-max-tictactoe-coord th14 1020 -> 1020
min-max-tictactoe-coord th16 985 -> 985
min-max-tictactoe-coord th18 858 -> 858
min-max-tictactoe-coord th20 794 -> 794
min-max-tictactoe-coord th22 769 -> 769
min-max-tictactoe-coord th24 716 -> 716
min-max-tictactoe-coord th26 669 -> 669
min-max-tictactoe-coord th28 672 -> 672
min-max-tictactoe-coord th30 659 -> 659
min-max-tictactoe-coord th32 642 -> 642
min-max-tictactoe-big-coord th1 110752 -> 110752
min-max-tictactoe-big-coord th2 56299 -> 56299
min-max-tictactoe-big-coord th4 29350 -> 29350
min-max-tictactoe-big-coord th6 18806 -> 18806
min-max-tictactoe-big-coord th8 14481 -> 14481
min-max-tictactoe-big-coord th10 11408 -> 11408
min-max-tictactoe-big-coord th12 9866 -> 9866
min-max-tictactoe-big-coord th14 8403 -> 8403
min-max-tictactoe-big-coord th16 7350 -> 7350
min-max-tictactoe-big-coord th18 6808 -> 6808
min-max-tictactoe-big-coord th20 6498 -> 6498
min-max-tictactoe-big-coord th22 5977 -> 5977
min-max-tictactoe-big-coord th24 5664 -> 5664
min-max-tictactoe-big-coord th26 5495 -> 5495
min-max-tictactoe-big-coord th28 5070 -> 5070
min-max-tictactoe-big-coord th30 4916 -> 4916
min-max-tictactoe-big-coord th32 4949 -> 4949
