new-heat-transfer-80-coord th1 19623 -> 19623
new-heat-transfer-80-coord th2 14375 -> 14375
new-heat-transfer-80-coord th4 9672 -> 9672
new-heat-transfer-80-coord th6 7572 -> 7572
new-heat-transfer-80-coord th8 5603 -> 5603
new-heat-transfer-80-coord th10 4631 -> 4631
new-heat-transfer-80-coord th12 4434 -> 4434
new-heat-transfer-80-coord th14 3398 -> 3398
new-heat-transfer-80-coord th16 3062 -> 3062
new-heat-transfer-80-coord th18 3212 -> 3212
new-heat-transfer-80-coord th20 2871 -> 2871
new-heat-transfer-80-coord th22 2706 -> 2706
new-heat-transfer-80-coord th24 2842 -> 2842
new-heat-transfer-80-coord th26 2564 -> 2564
new-heat-transfer-80-coord th28 2412 -> 2412
new-heat-transfer-80-coord th30 2242 -> 2242
new-heat-transfer-80-coord th32 2328 -> 2328
new-heat-transfer-120-coord th1 71274 -> 71274
new-heat-transfer-120-coord th2 62662 -> 62662
new-heat-transfer-120-coord th4 38211 -> 38211
new-heat-transfer-120-coord th6 31522 -> 31522
new-heat-transfer-120-coord th8 21620 -> 21620
new-heat-transfer-120-coord th10 17532 -> 17532
new-heat-transfer-120-coord th12 16117 -> 16117
new-heat-transfer-120-coord th14 13037 -> 13037
new-heat-transfer-120-coord th16 11386 -> 11386
new-heat-transfer-120-coord th18 10798 -> 10798
new-heat-transfer-120-coord th20 10043 -> 10043
new-heat-transfer-120-coord th22 8994 -> 8994
new-heat-transfer-120-coord th24 8515 -> 8515
new-heat-transfer-120-coord th26 9460 -> 9460
new-heat-transfer-120-coord th28 8064 -> 8064
new-heat-transfer-120-coord th30 8153 -> 8153
new-heat-transfer-120-coord th32 7418 -> 7418
