shortest-uspowergrid th1 290039 -> 290039
shortest-uspowergrid th2 144599 -> 144599
shortest-uspowergrid th4 61920 -> 61920
shortest-uspowergrid th6 43821 -> 43821
shortest-uspowergrid th8 32867 -> 32867
shortest-uspowergrid th10 28149 -> 28149
shortest-uspowergrid th12 23434 -> 23434
shortest-uspowergrid th14 20253 -> 20253
shortest-uspowergrid th16 18003 -> 18003
shortest-uspowergrid th18 17531 -> 17531
shortest-uspowergrid th20 14848 -> 14848
shortest-uspowergrid th22 14072 -> 14072
shortest-uspowergrid th24 13854 -> 13854
shortest-uspowergrid th26 12906 -> 12906
shortest-uspowergrid th28 12411 -> 12411
shortest-uspowergrid th30 12147 -> 12147
shortest-uspowergrid th32 11516 -> 11516
shortest-oclinks th1 55315 -> 55315
shortest-oclinks th2 43109 -> 43109
shortest-oclinks th4 25094 -> 25094
shortest-oclinks th6 19140 -> 19140
shortest-oclinks th8 13886 -> 13886
shortest-oclinks th10 11502 -> 11502
shortest-oclinks th12 11100 -> 11100
shortest-oclinks th14 10164 -> 10164
shortest-oclinks th16 7760 -> 7760
shortest-oclinks th18 8593 -> 8593
shortest-oclinks th20 7969 -> 7969
shortest-oclinks th22 8479 -> 8479
shortest-oclinks th24 7772 -> 7772
shortest-oclinks th26 6770 -> 6770
shortest-oclinks th28 6414 -> 6414
shortest-oclinks th30 6547 -> 6547
shortest-oclinks th32 5392 -> 5392
greedy-graph-coloring-gplus th1 340941 -> 340941
greedy-graph-coloring-gplus th2 208443 -> 208443
greedy-graph-coloring-gplus th4 106842 -> 106842
greedy-graph-coloring-gplus th6 72185 -> 72185
greedy-graph-coloring-gplus th8 54517 -> 54517
greedy-graph-coloring-gplus th10 45341 -> 45341
greedy-graph-coloring-gplus th12 36626 -> 36626
greedy-graph-coloring-gplus th14 32151 -> 32151
greedy-graph-coloring-gplus th16 27695 -> 27695
greedy-graph-coloring-gplus th18 25293 -> 25293
greedy-graph-coloring-gplus th20 22689 -> 22689
greedy-graph-coloring-gplus th22 21072 -> 21072
greedy-graph-coloring-gplus th24 19564 -> 19564
greedy-graph-coloring-gplus th26 18654 -> 18654
greedy-graph-coloring-gplus th28 17482 -> 17482
greedy-graph-coloring-gplus th30 16703 -> 16703
greedy-graph-coloring-gplus th32 15521 -> 15521
greedy-graph-coloring-twitter th1 8301 -> 8301
greedy-graph-coloring-twitter th2 4961 -> 4961
greedy-graph-coloring-twitter th4 2604 -> 2604
greedy-graph-coloring-twitter th6 1666 -> 1666
greedy-graph-coloring-twitter th8 1227 -> 1227
greedy-graph-coloring-twitter th10 1018 -> 1018
greedy-graph-coloring-twitter th12 904 -> 904
greedy-graph-coloring-twitter th14 805 -> 805
greedy-graph-coloring-twitter th16 723 -> 723
greedy-graph-coloring-twitter th18 663 -> 663
greedy-graph-coloring-twitter th20 674 -> 674
greedy-graph-coloring-twitter th22 609 -> 609
greedy-graph-coloring-twitter th24 581 -> 581
greedy-graph-coloring-twitter th26 570 -> 570
greedy-graph-coloring-twitter th28 607 -> 607
greedy-graph-coloring-twitter th30 551 -> 551
greedy-graph-coloring-twitter th32 563 -> 563
8queens-13 th1 38214 -> 38214
8queens-13 th2 19532 -> 19532
8queens-13 th4 10260 -> 10260
8queens-13 th6 7535 -> 7535
8queens-13 th8 6596 -> 6596
8queens-13 th10 5438 -> 5438
8queens-13 th12 5251 -> 5251
8queens-13 th14 5008 -> 5008
8queens-13 th16 4421 -> 4421
8queens-13 th18 4106 -> 4106
8queens-13 th20 4649 -> 4649
8queens-13 th22 5156 -> 5156
8queens-13 th24 4312 -> 4312
8queens-13 th26 4604 -> 4604
8queens-13 th28 4604 -> 4604
8queens-13 th30 4714 -> 4714
8queens-13 th32 4714 -> 4714
8queens-14 th1 288658 -> 288658
8queens-14 th2 144962 -> 144962
8queens-14 th4 68804 -> 68804
8queens-14 th6 50615 -> 50615
8queens-14 th8 40709 -> 40709
8queens-14 th10 36239 -> 36239
8queens-14 th12 33686 -> 33686
8queens-14 th14 32441 -> 32441
8queens-14 th16 28087 -> 28087
8queens-14 th18 29321 -> 29321
8queens-14 th20 28320 -> 28320
8queens-14 th22 30185 -> 30185
8queens-14 th24 28999 -> 28999
8queens-14 th26 28674 -> 28674
8queens-14 th28 31030 -> 31030
8queens-14 th30 33392 -> 33392
8queens-14 th32 30810 -> 30810
belief-propagation-300 th1 191945 -> 191945
belief-propagation-300 th2 70737 -> 70737
belief-propagation-300 th4 34972 -> 34972
belief-propagation-300 th6 17504 -> 17504
belief-propagation-300 th8 13785 -> 13785
belief-propagation-300 th10 9354 -> 9354
belief-propagation-300 th12 7608 -> 7608
belief-propagation-300 th14 5441 -> 5441
belief-propagation-300 th16 5365 -> 5365
belief-propagation-300 th18 4640 -> 4640
belief-propagation-300 th20 4395 -> 4395
belief-propagation-300 th22 3865 -> 3865
belief-propagation-300 th24 3750 -> 3750
belief-propagation-300 th26 3240 -> 3240
belief-propagation-300 th28 3225 -> 3225
belief-propagation-300 th30 2833 -> 2833
belief-propagation-300 th32 2782 -> 2782
belief-propagation-400 th1 252505 -> 252505
belief-propagation-400 th2 128944 -> 128944
belief-propagation-400 th4 54587 -> 54587
belief-propagation-400 th6 27398 -> 27398
belief-propagation-400 th8 22438 -> 22438
belief-propagation-400 th10 16184 -> 16184
belief-propagation-400 th12 12934 -> 12934
belief-propagation-400 th14 10561 -> 10561
belief-propagation-400 th16 8571 -> 8571
belief-propagation-400 th18 6883 -> 6883
belief-propagation-400 th20 7473 -> 7473
belief-propagation-400 th22 5718 -> 5718
belief-propagation-400 th24 5891 -> 5891
belief-propagation-400 th26 5055 -> 5055
belief-propagation-400 th28 4868 -> 4868
belief-propagation-400 th30 4662 -> 4662
belief-propagation-400 th32 4522 -> 4522
min-max-tictactoe th1 21454 -> 21454
min-max-tictactoe th2 12687 -> 12687
min-max-tictactoe th4 7304 -> 7304
min-max-tictactoe th6 4586 -> 4586
min-max-tictactoe th8 4237 -> 4237
min-max-tictactoe th10 3811 -> 3811
min-max-tictactoe th12 3863 -> 3863
min-max-tictactoe th14 3487 -> 3487
min-max-tictactoe th16 2322 -> 2322
min-max-tictactoe th18 2676 -> 2676
