shortest-uspowergrid th1 312444 -> 312444
shortest-uspowergrid th2 154463 -> 154463
shortest-uspowergrid th4 69434 -> 69434
shortest-uspowergrid th6 47948 -> 47948
shortest-uspowergrid th8 34676 -> 34676
shortest-uspowergrid th10 30610 -> 30610
shortest-uspowergrid th12 25856 -> 25856
shortest-uspowergrid th14 21797 -> 21797
shortest-uspowergrid th16 19805 -> 19805
shortest-uspowergrid th18 19628 -> 19628
shortest-uspowergrid th20 16663 -> 16663
shortest-uspowergrid th22 16877 -> 16877
shortest-uspowergrid th24 15912 -> 15912
shortest-uspowergrid th26 15728 -> 15728
shortest-uspowergrid th28 14725 -> 14725
shortest-uspowergrid th30 14139 -> 14139
shortest-uspowergrid th32 13319 -> 13319
shortest-oclinks th1 51843 -> 51843
shortest-oclinks th2 41455 -> 41455
shortest-oclinks th4 23018 -> 23018
shortest-oclinks th6 18646 -> 18646
shortest-oclinks th8 12660 -> 12660
shortest-oclinks th10 12424 -> 12424
shortest-oclinks th12 10848 -> 10848
shortest-oclinks th14 9819 -> 9819
shortest-oclinks th16 7703 -> 7703
shortest-oclinks th18 6425 -> 6425
shortest-oclinks th20 7681 -> 7681
shortest-oclinks th22 6609 -> 6609
shortest-oclinks th24 6694 -> 6694
shortest-oclinks th26 5737 -> 5737
shortest-oclinks th28 5535 -> 5535
shortest-oclinks th30 5927 -> 5927
shortest-oclinks th32 5047 -> 5047
greedy-graph-coloring-gplus th1 317819 -> 317819
greedy-graph-coloring-gplus th2 192574 -> 192574
greedy-graph-coloring-gplus th4 98045 -> 98045
greedy-graph-coloring-gplus th6 66035 -> 66035
greedy-graph-coloring-gplus th8 50693 -> 50693
greedy-graph-coloring-gplus th10 39733 -> 39733
greedy-graph-coloring-gplus th12 34500 -> 34500
greedy-graph-coloring-gplus th14 29284 -> 29284
greedy-graph-coloring-gplus th16 25291 -> 25291
greedy-graph-coloring-gplus th18 23422 -> 23422
greedy-graph-coloring-gplus th20 21363 -> 21363
greedy-graph-coloring-gplus th22 19571 -> 19571
greedy-graph-coloring-gplus th24 18109 -> 18109
greedy-graph-coloring-gplus th26 17227 -> 17227
greedy-graph-coloring-gplus th28 15991 -> 15991
greedy-graph-coloring-gplus th30 14987 -> 14987
greedy-graph-coloring-gplus th32 14142 -> 14142
greedy-graph-coloring-twitter th1 5921 -> 5921
greedy-graph-coloring-twitter th2 3554 -> 3554
greedy-graph-coloring-twitter th4 1861 -> 1861
greedy-graph-coloring-twitter th6 1311 -> 1311
greedy-graph-coloring-twitter th8 964 -> 964
greedy-graph-coloring-twitter th10 727 -> 727
greedy-graph-coloring-twitter th12 658 -> 658
greedy-graph-coloring-twitter th14 568 -> 568
greedy-graph-coloring-twitter th16 526 -> 526
greedy-graph-coloring-twitter th18 459 -> 459
greedy-graph-coloring-twitter th20 460 -> 460
greedy-graph-coloring-twitter th22 437 -> 437
greedy-graph-coloring-twitter th24 454 -> 454
greedy-graph-coloring-twitter th26 417 -> 417
greedy-graph-coloring-twitter th28 429 -> 429
greedy-graph-coloring-twitter th30 420 -> 420
greedy-graph-coloring-twitter th32 440 -> 440
8queens-13 th1 31713 -> 31713
8queens-13 th2 19086 -> 19086
8queens-13 th4 8363 -> 8363
8queens-13 th6 5516 -> 5516
8queens-13 th8 4598 -> 4598
8queens-13 th10 3295 -> 3295
8queens-13 th12 2992 -> 2992
8queens-13 th14 2551 -> 2551
8queens-13 th16 2625 -> 2625
8queens-13 th18 2310 -> 2310
8queens-13 th20 2365 -> 2365
8queens-13 th22 2327 -> 2327
8queens-13 th24 2202 -> 2202
8queens-13 th26 2081 -> 2081
8queens-13 th28 2284 -> 2284
8queens-13 th30 2360 -> 2360
8queens-13 th32 1963 -> 1963
8queens-14 th1 310043 -> 310043
8queens-14 th2 147639 -> 147639
8queens-14 th4 70334 -> 70334
8queens-14 th6 42950 -> 42950
8queens-14 th8 31114 -> 31114
8queens-14 th10 26031 -> 26031
8queens-14 th12 20524 -> 20524
8queens-14 th14 20164 -> 20164
8queens-14 th16 19258 -> 19258
8queens-14 th18 16251 -> 16251
8queens-14 th20 15950 -> 15950
8queens-14 th22 16059 -> 16059
8queens-14 th24 14762 -> 14762
8queens-14 th26 15286 -> 15286
8queens-14 th28 14916 -> 14916
8queens-14 th30 14866 -> 14866
8queens-14 th32 13466 -> 13466
belief-propagation-300 th1 181071 -> 181071
belief-propagation-300 th2 66663 -> 66663
belief-propagation-300 th4 33173 -> 33173
belief-propagation-300 th6 16570 -> 16570
belief-propagation-300 th8 12052 -> 12052
belief-propagation-300 th10 8938 -> 8938
belief-propagation-300 th12 6786 -> 6786
belief-propagation-300 th14 5122 -> 5122
belief-propagation-300 th16 4994 -> 4994
belief-propagation-300 th18 4464 -> 4464
belief-propagation-300 th20 4027 -> 4027
belief-propagation-300 th22 3353 -> 3353
belief-propagation-300 th24 3152 -> 3152
belief-propagation-300 th26 2954 -> 2954
belief-propagation-300 th28 2524 -> 2524
belief-propagation-300 th30 2611 -> 2611
belief-propagation-300 th32 2605 -> 2605
belief-propagation-400 th1 236521 -> 236521
belief-propagation-400 th2 120565 -> 120565
belief-propagation-400 th4 49609 -> 49609
belief-propagation-400 th6 25374 -> 25374
belief-propagation-400 th8 20808 -> 20808
belief-propagation-400 th10 15746 -> 15746
belief-propagation-400 th12 11425 -> 11425
belief-propagation-400 th14 9341 -> 9341
belief-propagation-400 th16 7902 -> 7902
belief-propagation-400 th18 6315 -> 6315
belief-propagation-400 th20 6862 -> 6862
belief-propagation-400 th22 5308 -> 5308
belief-propagation-400 th24 5368 -> 5368
belief-propagation-400 th26 4605 -> 4605
belief-propagation-400 th28 4034 -> 4034
belief-propagation-400 th30 3989 -> 3989
belief-propagation-400 th32 4018 -> 4018
min-max-tictactoe th1 21452 -> 21452
min-max-tictactoe th2 12726 -> 12726
min-max-tictactoe th4 6447 -> 6447
min-max-tictactoe th6 5039 -> 5039
min-max-tictactoe th8 3940 -> 3940
min-max-tictactoe th10 3649 -> 3649
min-max-tictactoe th12 2752 -> 2752
min-max-tictactoe th14 2706 -> 2706
min-max-tictactoe th16 3495 -> 3495
min-max-tictactoe th18 2538 -> 2538
min-max-tictactoe th20 2626 -> 2626
min-max-tictactoe th22 2082 -> 2082
min-max-tictactoe th24 1942 -> 1942
min-max-tictactoe th26 1317 -> 1317
min-max-tictactoe th28 1218 -> 1218
min-max-tictactoe th30 1654 -> 1654
min-max-tictactoe th32 1304 -> 1304
min-max-tictactoe-big th1 195070 -> 195070
min-max-tictactoe-big th2 96015 -> 96015
min-max-tictactoe-big th4 62272 -> 62272
min-max-tictactoe-big th6 34591 -> 34591
min-max-tictactoe-big th8 30531 -> 30531
min-max-tictactoe-big th10 29805 -> 29805
min-max-tictactoe-big th12 22115 -> 22115
min-max-tictactoe-big th14 19794 -> 19794
min-max-tictactoe-big th16 17012 -> 17012
min-max-tictactoe-big th18 22364 -> 22364
min-max-tictactoe-big th20 18129 -> 18129
min-max-tictactoe-big th22 14715 -> 14715
min-max-tictactoe-big th24 16538 -> 16538
min-max-tictactoe-big th26 15122 -> 15122
min-max-tictactoe-big th28 17769 -> 17769
min-max-tictactoe-big th30 13002 -> 13002
min-max-tictactoe-big th32 12240 -> 12240
pagerank-pokec th1 70932 -> 70932
pagerank-pokec th2 46745 -> 46745
pagerank-pokec th4 25351 -> 25351
pagerank-pokec th6 16984 -> 16984
pagerank-pokec th8 13862 -> 13862
pagerank-pokec th10 11608 -> 11608
pagerank-pokec th12 10408 -> 10408
pagerank-pokec th14 8278 -> 8278
pagerank-pokec th16 7544 -> 7544
pagerank-pokec th18 8266 -> 8266
pagerank-pokec th20 6898 -> 6898
pagerank-pokec th22 6728 -> 6728
pagerank-pokec th24 6498 -> 6498
pagerank-pokec th26 6424 -> 6424
pagerank-pokec th28 6178 -> 6178
pagerank-pokec th30 6008 -> 6008
pagerank-pokec th32 6017 -> 6017
pagerank-gplus th1 25956 -> 25956
pagerank-gplus th2 15995 -> 15995
pagerank-gplus th4 8194 -> 8194
pagerank-gplus th6 5977 -> 5977
pagerank-gplus th8 4673 -> 4673
pagerank-gplus th10 3907 -> 3907
pagerank-gplus th12 3415 -> 3415
pagerank-gplus th14 2981 -> 2981
pagerank-gplus th16 2655 -> 2655
pagerank-gplus th18 2616 -> 2616
pagerank-gplus th20 2459 -> 2459
pagerank-gplus th22 2233 -> 2233
pagerank-gplus th24 2230 -> 2230
pagerank-gplus th26 1953 -> 1953
pagerank-gplus th28 1892 -> 1892
pagerank-gplus th30 1796 -> 1796
pagerank-gplus th32 1743 -> 1743
new-heat-transfer-80 th1 33652 -> 33652
new-heat-transfer-80 th2 23242 -> 23242
new-heat-transfer-80 th4 12371 -> 12371
new-heat-transfer-80 th6 10112 -> 10112
new-heat-transfer-80 th8 6690 -> 6690
new-heat-transfer-80 th10 6579 -> 6579
new-heat-transfer-80 th12 5651 -> 5651
new-heat-transfer-80 th14 5626 -> 5626
new-heat-transfer-80 th16 4310 -> 4310
new-heat-transfer-80 th18 5001 -> 5001
new-heat-transfer-80 th20 6392 -> 6392
new-heat-transfer-80 th22 5371 -> 5371
new-heat-transfer-80 th24 3140 -> 3140
new-heat-transfer-80 th26 3800 -> 3800
new-heat-transfer-80 th28 3052 -> 3052
new-heat-transfer-80 th30 2803 -> 2803
new-heat-transfer-80 th32 3689 -> 3689
new-heat-transfer-120 th1 143999 -> 143999
new-heat-transfer-120 th2 108193 -> 108193
new-heat-transfer-120 th4 55256 -> 55256
new-heat-transfer-120 th6 45345 -> 45345
new-heat-transfer-120 th8 30815 -> 30815
new-heat-transfer-120 th10 29592 -> 29592
new-heat-transfer-120 th12 21454 -> 21454
new-heat-transfer-120 th14 18591 -> 18591
new-heat-transfer-120 th16 14950 -> 14950
new-heat-transfer-120 th18 14803 -> 14803
new-heat-transfer-120 th20 14440 -> 14440
new-heat-transfer-120 th22 14476 -> 14476
new-heat-transfer-120 th24 13762 -> 13762
new-heat-transfer-120 th26 14353 -> 14353
new-heat-transfer-120 th28 12682 -> 12682
new-heat-transfer-120 th30 10939 -> 10939
new-heat-transfer-120 th32 9985 -> 9985
shortest-twitter th1 199290 -> 199290
shortest-twitter th2 166282 -> 166282
shortest-twitter th4 99837 -> 99837
shortest-twitter th6 70873 -> 70873
shortest-twitter th8 58031 -> 58031
shortest-twitter th10 46008 -> 46008
shortest-twitter th12 45239 -> 45239
shortest-twitter th14 41571 -> 41571
shortest-twitter th16 37754 -> 37754
shortest-twitter th18 31725 -> 31725
shortest-twitter th20 32742 -> 32742
shortest-twitter th22 28392 -> 28392
shortest-twitter th24 27149 -> 27149
shortest-twitter th26 23518 -> 23518
shortest-twitter th28 21425 -> 21425
shortest-twitter th30 23855 -> 23855
shortest-twitter th32 22353 -> 22353
shortest-email th1 28144 -> 28144
shortest-email th2 18875 -> 18875
shortest-email th4 13208 -> 13208
shortest-email th6 10833 -> 10833
shortest-email th8 8632 -> 8632
shortest-email th10 7065 -> 7065
shortest-email th12 6397 -> 6397
shortest-email th14 4842 -> 4842
shortest-email th16 4339 -> 4339
shortest-email th18 4754 -> 4754
shortest-email th20 4027 -> 4027
shortest-email th22 4295 -> 4295
shortest-email th24 4386 -> 4386
shortest-email th26 3260 -> 3260
shortest-email th28 3111 -> 3111
shortest-email th30 2909 -> 2909
shortest-email th32 2824 -> 2824
shortest-usairports500 th1 1677 -> 1677
shortest-usairports500 th2 939 -> 939
shortest-usairports500 th4 624 -> 624
shortest-usairports500 th6 475 -> 475
shortest-usairports500 th8 363 -> 363
shortest-usairports500 th10 369 -> 369
shortest-usairports500 th12 307 -> 307
shortest-usairports500 th14 244 -> 244
shortest-usairports500 th16 242 -> 242
shortest-usairports500 th18 206 -> 206
shortest-usairports500 th20 199 -> 199
shortest-usairports500 th22 182 -> 182
shortest-usairports500 th24 165 -> 165
shortest-usairports500 th26 166 -> 166
shortest-usairports500 th28 179 -> 179
shortest-usairports500 th30 141 -> 141
shortest-usairports500 th32 158 -> 158
